10, 0.6008538147714276
100, 0.4678254399500217
10, 0.46761498143720936
100, 0.4677206019215933
100, 0.46773328067652264
100, 0.3047065590025488
100, 0.7793637705605885
100, 0.7821527657361268
100, 0.5692427766102335
100, 0.7051965862389783
100, 0.717856426464273
100, 0.7628369089278632
100, 0.7628369089278632
100, 0.7914915368615179
100, 0.5518820394513039
100, 0.7628369089278632
10, 0.7879435430033473
10, 0.7834914679958314
10, 0.893245020349618
10, 0.6594325498612368
10, 0.5336294007473676
10, 0.5336294007473676
10, 0.5239822052052793
100, 0.9118506603492322
10, 0.5251340998408227
10, 0.639679361688088
10, 0.639679361688088
100, 0.758190531329169
1000, 0.9572542529860694
10, 0.7997995759489299
10, 0.7997995759489299
10, 0.7997995759489299
10, 0.7997995759489299
10, 0.7997995759489299
10, 0.7997995759489299
10, 0.5390772026842395
10, 0.5390772026842395
10, 0.5390772026842395
10, 0.5390772026842395
10, 0.5390772026842395
10, 0.5876986628846688
10, 0.5604657444525109
10, 0.5450898504208351
10, 0.5232492253627645
10, 0.5615920134649144
100, 0.5206564109818758
100, 0.5167289093471457
100, 0.5327882867352723
100, 0.5334507559138699
100, 0.5228322642569897
1000, 0.08412683812376248
1000, 0.08060013205023986
1000, 0.10557646678076817
1000, 0.11343518017747013
1000, 0.1007257033398591
10000, 10.646644212049122
10, 0.5406349021197026
10, 0.5419000586585774
10, 0.5419018793062593
10, 0.5427779002206264
10, 0.5427778979286118
100, 0.5111519384003675
100, 0.49824919425321096
100, 0.4540149802649599
100, 0.502102852770984
100, 0.507803561992746
1000, 0.10934929707707036
1000, 0.11984991119806845
1000, 0.11289844066957293
1000, 0.1207336090803423
1000, 0.0993241936885259
